Year,County_Name,State,Population,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate
2012,Richland,SC,393501,2691,1602,187,776,639,963,683.8610321193593,407.1145943720601,47.522115572768556,197.20407317897542,162.38840562031606,244.726188751744
2012,Riverside,CA,2264919,14694,10050,1371,5117,3562,6488,648.7649227190907,443.72447756409827,60.531966043818784,225.92419419855634,157.2683173217232,286.4561602423751
2012,Roanoke,VA,92991,803,516,95,254,167,349,863.5244270950952,554.8924089428009,102.16042412706605,273.1447129292082,179.58727188652665,375.30513705627425
2012,Rockingham,NH,297694,2095,1380,215,594,571,809,703.742769420949,463.5632562295511,72.22181165895181,199.53374942054594,191.8076951500534,271.75556107949774
2012,Sacramento,CA,1447236,10370,6760,993,3271,2496,4264,716.53828401173,467.09728060938227,68.61355024336044,226.01704214101918,172.46668822500268,294.6305923843796
2012,Saint Clair,IL,268612,2364,1515,234,719,562,953,880.0798177296621,564.0105430881717,87.11449972450971,267.67233035009605,209.22371301356603,354.78683007460575
2012,Saint Louis,MO,1000530,9306,6197,883,3120,2194,4003,930.1070432670684,619.3717329815198,88.25322579033113,311.83472759437495,219.2837795968137,400.0879533847061
2012,Salt Lake,UT,1064462,5917,3096,501,1487,1108,1988,555.8676589676287,290.851152976809,47.06602959992935,139.69498206605778,104.0901413108218,186.76101166598716
2012,San Bernardino,CA,2077247,12339,8239,1240,4107,2892,5347,594.0073568526035,396.6307328882892,59.69439358920726,197.71360844425337,139.2227308548285,257.4080020334606
2012,San Diego,CA,3181513,19952,13003,1696,6218,5089,7914,627.1230071981475,408.70491492569727,53.307970138735875,195.44160278458708,159.95534200237435,248.74957292332294
2012,San Francisco,CA,828816,5590,3552,418,1741,1393,2159,674.4560915812436,428.56315515144496,50.43338931680855,210.05868612575048,168.07107970888592,260.49207544255904
2012,Santa Barbara,CA,430638,2847,1946,247,1003,696,1250,661.1121173700416,451.88766434917494,57.356759041236494,232.91024015530448,161.62066515263402,290.26699919654095
2012,Santa Clara,CA,1838988,9314,6079,815,2859,2405,3674,506.4742129910581,330.56224401681794,44.3178530800636,155.4659410501863,130.77844988656804,199.78379413024993
2012,Santa Cruz,CA,266435,1591,1071,136,517,418,653,597.1437686490139,401.97421509936754,51.04434477452287,194.0435753560906,156.8862949687541,245.08792013061344
2012,Scott,IA,168840,1298,869,132,395,342,527,768.7751717602464,514.6884624496565,78.18052594171998,233.9493011134802,202.55863539445627,312.1298270552002
2012,Solano,CA,419881,2754,1752,276,729,747,1005,655.9001240827758,417.26108111583994,65.7329100387967,173.6206210807348,177.9075499963085,239.35353111953148
2012,St. Louis City,MO,319085,2845,1806,243,898,665,1141,891.6119529279032,565.9933873419308,76.15525643637275,281.42971308585487,208.4084178197032,357.58496952222765
2012,Steuben,NY,99064,772,571,111,293,167,404,779.2941936525882,576.3950577404506,112.0487765484939,295.76839215052894,168.57788904142777,407.8171686990229
2012,Suffolk,MA,749469,4518,2741,346,1174,1221,1520,602.8268013753737,365.725600391744,46.16601887469662,156.6442374534504,162.91534406359705,202.810256328147
2012,Suffolk,NY,1499382,11470,7908,1035,3978,2895,5013,764.9818391844107,527.4172959259215,69.02843971716348,265.3093074346631,193.07954877409495,334.3377471518266
2012,Sumner,KS,23701,164,110,29,67,14,96,691.9539259946838,464.1154381671659,122.3577064258892,282.6884941563647,59.069237584912024,405.0462005822539
2012,Sweetwater,WY,45086,155,97,27,56,14,83,343.7874284700351,215.14439071995739,59.88555205607062,124.20707093110943,31.051767732777357,184.09262298718005
2012,Travis,TX,1096122,4959,2807,399,1265,1143,1664,452.4131437923881,256.0846329149493,36.40105754651398,115.40686164496289,104.27671372347238,151.80791919147686
2012,Tulsa,OK,614582,5379,3476,489,1753,1234,2242,875.2290174460039,565.5876677156181,79.56627431327308,285.2345171189524,200.78687628339262,364.8007914322255
2012,Uinta,WY,20997,16,0,0,0,0,0,76.20136209934752,0.0,0.0,0.0,0.0,0.0
2012,Uintah,UT,34682,63,37,12,25,0,37,181.65042385098897,106.68358226169194,34.600080733521715,72.08350152817023,0.0,106.68358226169194
2012,Union,SD,14770,31,10,0,10,0,10,209.88490182802977,67.70480704129993,0.0,67.70480704129993,0.0,67.70480704129993
2012,Ventura,CA,834519,4978,3283,441,1618,1224,2059,596.5112837454869,393.40027009570787,52.84481240091598,193.88414164326994,146.6713160515219,246.72895404418594
2012,Wake,NC,952296,4628,2958,400,1344,1214,1744,485.98334971479454,310.61770709947325,42.00374673420869,141.1325890269412,127.48137133832338,183.1363357611499
2012,Washington,PA,208480,2386,1522,257,706,559,963,1144.4742900997696,730.046047582502,123.27321565617805,338.64159631619344,268.1312356101305,461.91481197237147
2012,Washoe,NV,428654,3256,2187,320,1148,719,1468,759.586986240651,510.2017011389139,74.65228366001483,267.81506763030325,167.73434984859585,342.46735129031805
2012,Wayne,MI,1791995,17896,12003,1427,6563,4013,7990,998.663500735214,669.8121367526137,79.63191861584436,366.2398611603269,223.94035697644244,445.87177977617125
2012,Westmoreland,PA,363179,4182,2703,392,1326,985,1718,1151.4982969830305,744.2610943914709,107.93575619735722,365.1092161165706,271.21612207754305,473.0449723139279
2012,Wyandotte,KS,159360,1196,700,89,339,272,428,750.5020080321285,439.2570281124498,55.848393574297184,212.72590361445785,170.68273092369478,268.574297188755
2012,York,PA,437641,3573,2253,290,1062,901,1352,816.4225929471874,514.8055141085958,66.26435822969054,242.66464979286675,205.87650608603855,308.9290080225573
2013,Ada,ID,416177,2537,1515,220,677,618,897,609.5963976865612,364.02780547699655,52.86212356761667,162.67117116034763,148.4945107490323,215.5332947279643
2013,Adair,OK,22233,98,64,12,37,15,49,440.7862186839383,287.8603877119597,53.973822695992446,166.4192866459767,67.46727836999055,220.39310934196914
2013,Adams,CO,470107,2569,1508,312,628,568,940,546.4713352492092,320.77803563869503,66.36786944248863,133.5866090060348,120.82355719017161,199.95447844852345
2013,Adams,PA,101407,825,547,84,293,170,377,813.5533049986688,539.4104943445718,82.83451832713718,288.93468892679994,167.64128709063476,371.7692072539371
2013,Alameda,CA,1581226,9489,6127,953,2876,2298,3829,600.1039699574886,387.48414205180035,60.269689468804586,181.884183538596,145.33026904439973,242.1538730074006
2013,Alexandria City,VA,149819,567,374,49,207,118,256,378.45667104973336,249.63455903456838,32.70613206602634,138.16672117688677,78.76170579165526,170.87285324291312
2013,Allegheny,PA,1233631,13439,8791,1338,4396,3057,5734,1089.3857239320348,712.6117939643216,108.46030944423413,356.346427740548,247.80505677953943,464.80673718478215
2013,Anoka,MN,338907,1751,1041,187,372,482,559,516.6609128758038,307.16391222370737,55.17737904498874,109.76462569377439,142.22190748494427,164.94200473876313
2013,Aroostook,ME,70048,677,480,97,232,151,329,966.4801279122887,685.2444038373686,138.47647327546827,331.20146185472817,215.56646870717222,469.6779351301964
2013,Athens,OH,64432,271,191,28,110,53,138,420.5984603923516,296.43655326545814,43.45666749441271,170.72262229947853,82.25726347156693,214.17928979389126
2013,Baltimore,MD,823295,6994,4507,626,2314,1567,2940,849.5132364462313,547.4343947187824,76.03592879830437,281.0657176346267,190.33274828585135,357.1016464329311
2013,Beaver,PA,170045,2004,1287,210,640,437,850,1178.5115704666412,756.8584786380076,123.49672145608515,376.37096062806904,256.9907965538534,499.8676820841542
2013,Berks,PA,413687,3740,2468,387,1241,840,1628,904.0651507057268,596.5863080058111,93.54898751954981,299.98525455235483,203.05206593390656,393.5342420719046
2013,Bernalillo,NM,674460,4967,2882,503,1306,1073,1809,736.4410046555763,427.3048068084097,74.57818106336921,193.63639059395663,159.09023515108385,268.21457165732585
2013,Bexar,TX,1822056,12280,7341,981,3740,2620,4721,673.9639176841985,402.8965081204969,53.84027713747547,205.2626263956761,143.7936045873453,259.10290353315156
2013,Blair,PA,126419,1570,960,133,539,288,672,1241.9019292986022,759.379523647553,105.20570483867141,426.3599617146157,227.8138570942659,531.5656665532871
2013,Blount,TN,124985,1236,681,169,273,239,442,988.9186702404289,544.8653838460616,135.21622594711366,218.42621114533745,191.22294675361044,353.6424370924511
2013,Boyd,KY,48907,456,309,40,196,73,236,932.3818676263111,631.8113971415136,81.78788312511502,400.7606273130636,149.26288670333489,482.5485104381786
2013,Bronx,NY,1426550,9194,6329,889,3403,2037,4292,644.4919561179069,443.65777575269004,62.3181802250184,238.54754477585783,142.79205075181383,300.86572500087624
2013,Bucks,PA,625783,5678,3565,526,1629,1410,2155,907.3432803383921,569.6862970071095,84.0546962765048,260.3138787726736,225.31772195793113,344.3685750491784
2013,Cambria,PA,138837,1657,1054,174,555,325,729,1193.4858863271318,759.1636235297507,125.32682210073683,399.7493463557985,234.08745507321535,525.0761684565354
2013,Camden,NJ,511702,4655,2982,430,1466,1086,1896,909.7091666634095,582.7610601482894,84.03328499790894,286.4948739696151,212.2329011807654,370.52815896752406
2013,Cass,ND,163246,853,506,99,259,148,358,522.5242884971149,309.96165296546314,60.64467123237323,158.65626110287542,90.66072063021453,219.30093233524863
2013,Charleston,SC,372214,2746,1652,213,816,623,1029,737.7476397986105,443.8306995438108,57.22514467483759,219.22872326134964,167.37683160762356,276.45386793618724
2013,Cherokee,OK,47923,326,234,44,130,60,174,680.2579137366192,488.2832877741377,91.81395154727375,271.26849320785425,125.20084301900967,363.08244475512805
2013,Clark,NV,2025096,14330,9401,1524,4535,3342,6059,707.6207745213067,464.22490588100516,75.2556915820287,223.94000086909458,165.02921342988185,299.1956924511233
2013,Contra Costa,CA,1094030,7041,4647,710,2107,1830,2817,643.5838139721945,424.7598329113461,64.89767191027669,192.5906967816239,167.27146421944553,257.48836869190063
2013,Cook,IL,5240283,39382,25971,3372,12876,9723,16248,751.5242974472943,495.60300464688646,64.34766977279662,245.71192052032305,185.54341435376676,310.05959029311964
2013,Cumberland,ME,286124,2465,1519,273,628,618,901,861.5145880806923,530.8887055961751,95.41317750346003,219.48525813982747,215.9902699528876,314.89843564328754
2013,Cuyahoga,OH,1263334,13629,8903,1212,4611,3080,5823,1078.81209561367,704.7225832598506,95.93662483555417,364.98661478278905,243.7993436415073,460.9232396183432
2013,Dallas,TX,2479810,15110,9194,1314,4562,3318,5876,609.3208753896467,370.75421100810144,52.98793052693553,183.9657070501369,133.800573431029,236.9536375770724
2013,Dauphin,PA,271259,2293,1540,204,816,520,1020,845.3175747164148,567.7230985884339,75.2048779948315,300.819511979326,191.6987086142764,376.02438997415754
2013,Daviess,KY,98311,858,556,119,248,189,367,872.7405885404481,565.5521762569805,121.04444060176378,252.26068293476823,192.24705272044838,373.30512353653205
2013,DeKalb,GA,715014,4191,2432,319,1155,958,1474,586.1423692403226,340.1332001890872,44.614511044538986,161.53529860953773,133.9833905350105,206.14980965407668
2013,Denver,CO,647433,4225,2478,449,1099,930,1548,652.5771778701425,382.7423069259676,69.35080541152522,169.74729431462407,143.64420719981837,239.09809972614926
2013,Duchesne,UT,20010,34,10,10,0,0,10,169.9150424787606,49.97501249375312,49.97501249375312,0.0,0.0,49.97501249375312
2013,East Baton Rouge,LA,444527,3499,2039,272,999,768,1271,787.1287908271039,458.68979836995277,61.188634211195264,224.73325579773555,172.76790836102194,285.92189000893086
2013,El Paso,TX,831218,4756,2722,368,1329,1025,1697,572.172402426319,327.471253028688,44.27238101196076,159.8858542524344,123.31301776429288,204.15823526439516
2013,Erie,PA,280613,2699,1749,303,859,587,1162,961.8228663675596,623.278322814695,107.97789125949261,306.1155399072744,209.18489164792794,414.09343116676706
2013,Essex,NJ,789953,5722,3698,463,1966,1269,2429,724.3468915239262,468.12911654237655,58.61108192512719,248.87556601468694,160.64246860256242,307.48664793981413
2013,Fairbanks North Star,AK,100879,254,173,20,86,67,106,251.78679408003646,171.49258021986736,19.825731817325707,85.25064681450054,66.41620158804112,105.07637863182623
2013,Fairfax,VA,1132543,4780,3004,416,1338,1250,1754,422.0590299882653,265.2437920679391,36.73149717052686,118.14120964943494,110.37108524797733,154.8727068199618
2013,Fairfield,CT,940621,6515,4284,612,2136,1536,2748,692.6275301104271,455.4437972360813,65.06339960515447,227.08402215132344,163.29637547960337,292.1474217564779
2013,Fayette,KY,308501,2072,1252,216,541,495,757,671.6347759002401,405.83336844937287,70.01598049925283,175.364099305999,160.4532886441211,245.38007980525185
2013,Forsyth,NC,361049,3040,1850,320,819,711,1139,841.9909762940764,512.3958243894873,88.630629083587,226.83901631080548,196.92617899509483,315.46964539439244
2013,Fremont,WY,41010,246,162,38,86,38,124,599.8536942209217,395.0256035113387,92.66032674957327,209.70495001219214,92.66032674957327,302.3652767617654
2013,Fresno,CA,953762,6425,4101,615,2125,1361,2740,673.648142828085,429.9814838502687,64.48149538354431,222.80191494314096,142.69807352358345,287.28341032668527
2013,Garrett,MD,29952,189,123,11,101,11,112,631.0096153846154,410.65705128205127,36.72542735042735,337.2061965811966,36.72542735042735,373.93162393162396
2013,Hamilton,OH,804172,7542,4638,735,2205,1698,2940,937.8590649761494,576.7422889630576,91.39835756529698,274.19507269589093,211.14885870186976,365.5934302611879
2013,Hampton City,VA,137321,1001,626,110,284,232,394,728.9489590084546,455.8661821571355,80.1042812097203,206.81468966873237,168.94721127868277,286.9189708784527
2013,Harris,TX,4346883,24041,14370,1924,6924,5522,8848,553.0629648877139,330.58170647795214,44.26160078382602,159.28655084574396,127.03355484838215,203.54815162957
2013,Hartford,CT,897737,7610,4782,748,2330,1704,3078,847.6870174672538,532.6727092678591,83.32061617155135,259.5414915504207,189.81060154588704,342.86210772197205
2013,Haywood,TN,18256,69,44,0,44,0,44,377.95793163891324,241.01665205959682,0.0,241.01665205959682,0.0,241.01665205959682
2013,Henderson,KY,46339,320,231,24,136,71,160,690.563024666048,498.5001834308034,51.79222684995361,293.48928548307043,153.2186710977794,345.281512333024
2013,Henrico,VA,319402,2429,1546,243,721,582,964,760.4836538280912,484.02953018453235,76.07967389058302,225.7343410498369,182.21551524411245,301.8140149404199
2013,Hillsborough,FL,1293189,9666,5982,921,2825,2236,3746,747.4545484070774,462.5773958794886,71.2192881318972,218.45221386819716,172.90589387939426,289.67150200009434
2013,Hillsborough,NH,403308,2898,1842,339,824,679,1163,718.5575292332411,456.7229016037371,84.05486625606237,204.31035337756754,168.35768197010722,288.36521963362986
2013,Honolulu,HI,984730,7272,4671,760,2312,1599,3072,738.476536715648,474.3432209844323,77.17851593837905,234.78516953885838,162.37953550719484,311.96368547723745
2013,Humboldt,CA,134555,1153,716,109,370,237,479,856.8986659730223,532.1244100925272,81.00776634090148,274.9804912489316,176.13615250269407,355.98825758983315
2013,Imperial,CA,177194,839,560,79,334,147,413,473.4923304400826,316.03778908992405,44.583902389471426,188.49396706434754,82.95991963610506,233.077869453819
2013,Jefferson,AL,658578,6912,4101,574,2065,1462,2639,1049.5339959731423,622.7052832010787,87.15748172577888,313.5543549890825,221.9934464862173,400.7118367148614
2013,Jefferson,KY,757715,7185,4439,833,1949,1657,2782,948.2457124380538,585.8403225487156,109.93579380109935,257.22072283114363,218.68380591647255,367.15651663224304
2013,Jefferson,LA,434770,3996,2411,340,1135,936,1475,919.1066540929687,554.5460818363732,78.2022678657681,261.0575706695494,215.28624330105572,339.25983853531756
2013,Kay,OK,45550,447,298,60,164,74,224,981.3391877058177,654.2261251372119,131.7233809001098,360.04390779363337,162.45883644346873,491.7672886937431
2013,Kent,MI,623226,4291,2754,401,1346,1007,1747,688.5142789293129,441.894272703642,64.3426301213364,215.97301781376257,161.57862476854302,280.315647935099
2013,Kern,CA,864454,5580,3474,577,1772,1125,2349,645.4941500646652,401.87216439509797,66.74733415543221,204.98488062985422,130.1399496098115,271.73221478528643
2013,King,WA,2045874,12398,7571,1083,3552,2936,4635,606.0001740087611,370.0618904194491,52.93581129629683,173.61773012414255,143.5083489990097,226.5535414204394
2013,Lackawanna,PA,213986,2574,1673,273,856,544,1129,1202.8824315609434,781.826848485415,127.57843971100914,400.026169936351,254.22223883805484,527.6046096473601
2013,Lancaster,PA,530189,4649,2936,430,1447,1059,1877,876.857120762596,553.7647895373159,81.10315378101018,272.92154307237604,199.7400926839297,354.0246968533862
2013,Laramie,WY,95929,562,388,85,191,112,276,585.8499515266499,404.4658028333455,88.60719907431537,199.1055885081675,116.75301525086262,287.71278758248286
2013,Lawrence,PA,89120,1000,668,117,346,205,463,1122.0825852782764,749.5511669658887,131.28366247755835,388.2405745062837,230.02692998204668,519.524236983842
2013,Linn,KS,9515,24,12,0,12,0,12,252.23331581713083,126.11665790856541,0.0,126.11665790856541,0.0,126.11665790856541
2013,Litchfield,CT,186760,1732,1181,185,632,364,817,927.3934461340758,632.3623902334547,99.05761405011779,338.4022274576997,194.9025487256372,437.45984150781754
2013,Los Angeles,CA,10015436,59829,41535,5797,21525,14213,27322,597.3679029050758,414.709853869567,57.88065542029323,214.9182521859258,141.9109462633479,272.7989076062191
2013,Luzerne,PA,319893,4030,2630,357,1396,877,1753,1259.796244369211,822.1499063749442,111.59981618853806,436.3959198857118,274.1541703006943,547.9957360742499
2013,Maricopa,AZ,4011219,27138,16326,2480,7572,6274,10052,676.5524395451856,407.0084430693014,61.826591866462536,188.7705458116348,156.41130539120402,250.59713767809737
2013,Marion,IN,928521,7552,4688,828,2166,1694,2994,813.336478119504,504.8889578157091,89.17407360738206,233.274207045398,182.440677162929,322.44828065278006
2013,McCracken,KY,65368,700,504,83,315,106,398,1070.8603598090808,771.0194590625383,126.97344266307674,481.8871619140864,162.15885448537512,608.8606045771631
2013,McLennan,TX,241432,1953,1231,182,621,428,803,808.923423572683,509.87441598462505,75.38354484906723,257.2152821498393,177.27558898571854,332.59882699890653
2013,Mecklenburg,NC,991322,5353,3187,450,1485,1252,1935,539.985998494939,321.48988925898954,45.39392851162387,149.7999640883588,126.29599665900685,195.19389259998266
2013,Medina,OH,174616,1207,777,133,368,276,501,691.2310441196684,444.97640536949655,76.16713245063453,210.7481559536354,158.06111696522655,286.91528840427
2013,Meigs,TN,11696,64,26,13,0,13,13,547.1956224350205,222.2982216142271,111.14911080711354,0.0,111.14911080711354,111.14911080711354
2013,Milwaukee,WI,956717,8183,5080,676,2499,1905,3175,855.3208524568915,530.9825162508872,70.658303343622,261.2057693131825,199.1184435940827,331.86407265680447
2013,Minnehaha,SD,179415,1096,697,117,315,265,432,610.8742301368336,388.48479781512134,65.21193880110359,175.57060446450964,147.70225454950813,240.78254326561324
2013,Monroe,NY,750367,6209,3905,563,1841,1501,2404,827.4617620444395,520.412011722264,75.0299520101497,245.3466103919815,200.03544932013267,320.37656240213124
2013,Montgomery,PA,813400,7160,4671,678,2337,1656,3015,880.2557167445291,574.2562085074993,83.35382345709368,287.3125153675928,203.5898696828129,370.6663388246865
2013,Multnomah,OR,765850,5650,3279,508,1457,1314,1965,737.7423777502122,428.1517268394594,66.33152706143501,190.246131749037,171.5740680289874,256.57765881047203
2013,New Castle,DE,549521,4203,2679,378,1255,1046,1633,764.8479311982618,487.5154907637742,68.78718010776659,228.38071702446314,190.34759363154458,297.1678971322297
2013,New Haven,CT,862712,7500,4705,709,2246,1750,2955,869.3515333042776,545.3731952262168,82.18269828169771,260.3418058401877,202.84869110433144,342.5245041218854
2013,Northampton,PA,299527,2781,1777,225,852,700,1077,928.4638780477219,593.2687203490837,75.11843673525257,284.44848043748976,233.70180317634137,359.56691717274236
2013,Oklahoma,OK,755639,6959,4296,704,2131,1461,2835,920.9424076840925,568.5254466749334,93.16618120557568,282.012971802673,193.34629366668474,375.17915300824865
2013,Orange,CA,3112576,18745,12889,1834,6441,4614,8275,602.2342908253486,414.09430645227616,58.92225603487272,206.9347061726364,148.23734424476706,265.8569622075091
2013,Orange,FL,1225366,7053,4394,591,2068,1735,2659,575.583131896919,358.58674061464086,48.230487870562754,168.76590341171536,141.59034933236273,216.9963912822781
2013,Ottawa,OK,32230,249,194,34,114,46,148,772.5721377598511,601.9236735960286,105.49177784672666,353.7077257213776,142.7241700279243,459.1995035681042
2013,Philadelphia,PA,1555868,13901,8805,1164,4406,3235,5570,893.4562572146223,565.9220448007158,74.81354459375731,283.18597721657625,207.92252299038222,357.99952181033353
2013,Pima,AZ,996634,8537,5382,837,2576,1969,3413,856.5832592506376,540.0176995767754,83.98268572013397,258.47001005384124,197.56500380280025,342.45269577397517
2013,Polk,IA,451461,3153,2059,353,886,820,1239,698.3991972728542,456.07483259905064,78.19058567628211,196.251724955201,181.63252196756753,274.4423106314831
2013,Prince George's,MD,891302,5477,3472,345,1795,1332,2140,614.4943015947457,389.54248952655774,38.70741903417697,201.39077439521063,149.4442960971702,240.09819342938758
2013,Providence,RI,629731,5485,3403,437,1653,1313,2090,871.0068267244268,540.389467883906,69.39470980466263,262.493032739376,208.50172533986733,331.88774254403864
2013,Pulaski,AR,391312,3428,2098,298,1062,738,1360,876.0273132436521,536.1450709408349,76.15406632048085,271.3946927260089,188.59631189434518,347.54875904648975
2013,Queens,NY,2297598,14092,10398,1277,5661,3460,6938,613.3361884890221,452.559586141701,55.57978375677555,246.38774929295724,150.5920530919682,301.9675330497328
2013,Richland,SC,397488,2929,1765,206,857,702,1063,736.8775912731957,444.03856217043034,51.825463913376005,215.60399307652057,176.60910518053376,267.42945698989655
2013,Riverside,CA,2291452,14906,10103,1472,5171,3460,6643,650.504570900896,440.89948207512094,64.23874469113908,225.66477499855984,150.995962385422,289.90351968969895
2013,Roanoke,VA,93616,749,441,87,220,134,307,800.0769099299265,471.0733207998633,92.93283199453086,235.00256366433086,143.13792514100155,327.93539565886175
2013,Rockingham,NH,298706,2019,1332,199,586,547,785,675.9154486351127,445.9234163357951,66.62069057869611,196.1795210005825,183.12320475651643,262.80021157927865
2013,Sacramento,CA,1460023,10530,6842,1072,3305,2465,4377,721.2215150035308,468.62275457304435,73.42350086265765,226.36629696929432,168.83295674109243,299.789797831952
2013,Saint Clair,IL,266807,2342,1477,226,721,530,947,877.7880640313035,553.5836765901944,84.70542377074065,270.2327899942655,198.64546282518822,354.9382137650062
2013,Saint Louis,MO,1000778,9464,6157,899,3103,2155,4002,945.664273195454,615.2213577836443,89.83011217272963,310.05877427361514,215.3324713372996,399.88888644634477
2013,Salt Lake,UT,1080761,6139,3359,574,1638,1147,2212,568.0256782026738,310.7995199678745,53.11072475783267,151.55987308942497,106.12892212061686,204.67059784725762
2013,San Bernardino,CA,2087945,12878,8463,1339,4211,2913,5550,616.7786986726184,405.32676866488345,64.1300417396052,201.68155770386673,139.5151692214115,265.81159944347195
2013,San Diego,CA,3218419,20517,13439,1781,6511,5147,8292,637.4869151592754,417.56527040139895,55.337729487677024,202.30429909840825,159.92324181531367,257.64202858608525
2013,San Francisco,CA,839280,5536,3411,430,1584,1397,2014,659.6130016204365,406.4197883900486,51.23439138309027,188.73319988561624,166.4521971213421,239.9675912687065
2013,Santa Barbara,CA,435800,2827,1977,297,963,717,1260,648.6920605782468,453.6484625975218,68.15052776502982,220.97292335933912,164.52501147315283,289.12345112436896
2013,Santa Clara,CA,1866961,9398,6141,806,2917,2418,3723,503.3849127003724,328.93027760087114,43.171764166471604,156.24322093498472,129.51529249941484,199.41498510145632
2013,Santa Cruz,CA,268948,1560,1008,135,508,365,643,580.0377768193108,374.7936404063239,50.19557684013266,188.8840965539807,135.71396701221053,239.07967339411337
2013,Scott,IA,170551,1334,864,146,406,312,552,782.1707289901555,506.5933357177618,85.6048923782329,238.05196099700382,182.93648234252512,323.6568533752367
2013,Solano,CA,423972,2844,1896,303,774,819,1077,670.7990150292943,447.1993433528629,71.46698366873284,182.55922560923835,193.17313407489175,254.0262092779712
2013,St. Louis City,MO,317947,2734,1703,249,878,576,1127,859.8917429634499,535.6238618386083,78.31493928233321,276.14665337304643,181.16226918322866,354.46159265537966
2013,Steuben,NY,98952,822,556,92,271,193,363,830.7057967499394,561.8885924488641,92.97437141240196,273.8701592691406,195.04406176732152,366.84453068154255
2013,Suffolk,MA,759670,4583,2747,405,1175,1167,1580,603.28826990667,361.60438084957946,53.31262258612292,154.67242355233194,153.61933471112457,207.98504613845483
2013,Suffolk,NY,1500776,11654,8048,1062,4096,2890,5158,776.53160764831,536.2559102757507,70.76339173867386,272.9254732218532,192.5670453152236,343.6888649605271
2013,Sumner,KS,23609,138,74,17,44,13,61,584.5228514549536,313.4397899106273,72.00643822271168,186.36960481172434,55.06374687619128,258.376043034436
2013,Sweetwater,WY,45144,123,61,22,29,10,51,272.46145667198294,135.12316143895092,48.732943469785575,64.23888002835372,22.151337940811626,112.97182349813929
2013,Travis,TX,1120948,4881,2712,437,1207,1068,1644,435.4350067978176,241.93807384463867,38.98485924413978,107.6767164935394,95.27649810695947,146.6615757376792
2013,Tulsa,OK,623055,5586,3580,531,1821,1228,2352,896.550063798541,574.5881182239128,85.22522088740159,292.26954281724727,197.09335451926395,377.4947637046489
2013,Uinta,WY,21006,55,33,11,22,0,33,261.8299533466629,157.0979720079977,52.36599066933257,104.73198133866514,0.0,157.0979720079977
2013,Uintah,UT,35737,71,23,11,12,0,23,198.67364356269414,64.35906763298541,30.780423650558244,33.578643982427174,0.0,64.35906763298541
2013,Union,SD,14726,24,24,0,24,0,24,162.97704739915795,162.97704739915795,0.0,162.97704739915795,0.0,162.97704739915795
2013,Ventura,CA,839498,5410,3562,476,1769,1317,2245,644.4327443305405,424.3011895204039,56.70055199655032,210.72116907961663,156.87946844423692,267.42172107616693
2013,Wake,NC,973920,4748,2938,409,1318,1211,1727,487.5143748973221,301.6674880893708,41.995235748316084,135.32939050435354,124.34286183670116,177.32462625266962
2013,Washington,PA,208264,2417,1460,242,681,537,923,1160.5462297852725,701.0333038835324,116.19867091768141,326.98882187992166,257.8458110859294,443.18749279760306
2013,Washoe,NV,432897,3491,2297,392,1145,760,1537,806.4273949692421,530.6112077468774,90.5527180830544,264.4970974619829,175.56139220184016,355.0498155450373
2013,Wayne,MI,1774623,17995,11876,1631,6396,3849,8027,1014.0181886518995,669.2125595126402,91.9068444396359,360.414578194918,216.8911368780862,452.32142263455387
2013,Westmoreland,PA,361151,4300,2763,457,1353,953,1810,1190.637711095913,765.0539525018621,126.5398683653098,374.6355402587837,263.8785438777686,501.17540862409356
2013,Wyandotte,KS,160744,1199,756,133,378,245,511,745.9065346140447,470.3130443438014,82.7402578012243,235.1565221719007,152.41626437067634,317.896779973125
2013,York,PA,439117,3701,2344,338,1137,869,1475,842.8277657207533,533.7985092811255,76.97265193558893,258.9287137596586,197.89714358587804,335.90136569524753
2014,Ada,ID,426420,2622,1649,260,773,616,1033,614.8867313915857,386.70794052811783,60.97274987101919,181.2766755780686,144.45851507903006,242.24942544908774
2014,Adair,OK,22171,119,81,12,51,18,63,536.7371791980515,365.342113571783,54.12475756619006,230.0302196563078,81.1871363492851,284.15497722249785
2014,Adams,CO,480446,2660,1609,359,673,577,1032,553.6522314682608,334.8971580573051,74.72223725455098,140.07817736020283,120.0967434425513,214.80041461475378
2014,Adams,PA,101612,857,564,87,274,203,361,843.4043223241349,555.0525528480888,85.6198086840137,269.65319056804316,199.77955359603197,355.2729992520568
2014,Alameda,CA,1608868,9323,5977,893,2728,2356,3621,579.4757556244515,371.50344217176297,55.50486428967448,169.56021252209626,146.43836535999222,225.06507681177078
2014,Alexandria City,VA,151206,538,327,48,185,94,233,355.80598653492586,216.26125947383042,31.744772032855842,122.34964220996522,62.16684523100935,154.09441424282105
2014,Allegheny,PA,1232666,13448,8720,1271,4370,3079,5641,1090.9686808916608,707.4097930826355,103.10984484037037,354.5161463040272,249.78380193823796,457.6259911443976
2014,Anoka,MN,341581,1788,1052,161,404,487,565,523.4483182612615,307.979659290183,47.133769149923445,118.27355736999422,142.57233277026532,165.40732651991766
