,State,County,year,avg(NO2 Mean),avg(O3 Mean),avg(SO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_tenyears,SO2_tenyears,O3_tenyears
64,California,San Bernardino,2012,17.870175726198678,0.032934102849200717,0.7724560013898535,2077247,20106.39,12339,8239,1240,4107,2892,5347,594.0073568526035,396.6307328882892,59.69439358920726,197.71360844425337,139.2227308548285,257.4080020334606,103.31277767913583,19.63637187341572,0.9278039510963059,0.031057118061964217
65,Maine,Aroostook,2012,2.1842594865248244,0.025957181560283718,0.5049030680851061,70774,6829.18,627,418,108,216,94,324,885.9185576624185,590.6123717749456,152.5984118461582,305.1968236923164,132.817136236471,457.79523553847457,10.363469699143968,2.381324792178743,0.5630893461962562,0.02642519848710562
66,California,Alameda,2012,14.879765326760568,0.019269512676056342,0.7067528267605617,1555542,821.26,9337,6167,856,2941,2370,3797,600.2409449568061,396.4534548086776,55.02905096744415,189.0659332888472,152.35847055238622,244.09498425629135,1894.092004967976,16.25138789260915,1.3010417615582337,0.01742165595994332
67,Connecticut,Fairfield,2012,6.580974277173901,0.03189184239130427,0.43318175271739084,934931,837.01,6484,4332,605,2151,1576,2756,693.5271159048101,463.3497017426954,64.71065779185844,230.07045439716944,168.5685895536676,294.78111218902785,1116.989044336388,9.225370618070567,0.5735980243618302,0.029543545503540214
68,Indiana,Marion,2012,9.840462542483658,0.03576250980392149,0.8448061470588235,918692,403.11,7638,4875,842,2193,1840,3035,831.399424399037,530.6457441667065,91.65204442838296,238.7089470682231,200.2847526701005,330.360991496606,2279.010691870705,12.15669043989638,3.808394828099601,0.03025459734120835
69,California,Sacramento,2012,8.008199072268898,0.02865938655462184,0.5033680033613441,1447236,995.65,10370,6760,993,3271,2496,4264,716.53828401173,467.0972806093823,68.61355024336044,226.0170421410192,172.46668822500268,294.6305923843796,1453.5589815698288,11.814801940457665,0.5851003786534996,0.025315836897549703
70,California,Santa Clara,2012,10.868746103305735,0.021820052341597836,0.6484455440771341,1838988,1304.53,9314,6079,815,2859,2405,3674,506.4742129910581,330.56224401681794,44.3178530800636,155.4659410501863,130.77844988656804,199.78379413024996,1409.693912750186,12.996627619843006,0.44614131118430905,0.0197107297944692
71,New Jersey,Camden,2012,11.675924827309235,0.029280405622489916,1.2477824759036105,512906,227.59,4338,2807,359,1405,1043,1764,845.769010305982,547.2737694626306,69.99333211153701,273.9293359796921,203.3511013714014,343.9226680912292,2253.6403181159103,18.67796961009003,5.078467205810534,0.024788195798116038
72,California,San Diego,2012,12.28925044195807,0.027150057342657283,0.148587377622377,3181513,4525.92,19952,13003,1696,6218,5089,7914,627.1230071981475,408.70491492569727,53.30797013873588,195.44160278458708,159.95534200237435,248.74957292332292,702.9538745713578,18.592144909462327,2.7056675617704378,0.026667497753084652
73,Pennsylvania,Berks,2012,9.58053729957805,0.021117573839662524,0.7594143059071727,413331,865.68,3555,2333,338,1189,806,1527,860.085500482664,564.4386702182996,81.77465517950505,287.6629142261287,195.0011008126659,369.4375694056337,477.4639589686721,12.269087123937554,4.635318286172579,0.02740134875273608
0,California,Contra Costa,2013,9.125991097125834,0.022144912784935536,0.4702499028741325,1094030,802.18,7041,4647,710,2107,1830,2817,643.5838139721945,424.7598329113461,64.89767191027669,192.5906967816239,167.27146421944553,257.48836869190063,1363.8210875364632,9.588319034003586,1.3399917572165494,0.023755524936617638
1,Connecticut,Litchfield,2013,1.6165772271468164,0.036681603878116434,0.38185938642659273,186760,944.63,1732,1181,185,632,364,817,927.3934461340758,632.3623902334547,99.0576140501178,338.4022274576997,194.9025487256372,437.4598415078176,197.7070387347427,1.9359990735886055,0.5502320597416123,0.033807460330236176
2,Texas,El Paso,2013,12.627978109243722,0.030091683473389263,0.47399621708683576,831218,1014.75,4756,2722,368,1329,1025,1697,572.172402426319,327.471253028688,44.27238101196076,159.8858542524344,123.31301776429288,204.1582352643952,819.1357477211136,13.715773055410912,0.4840663240192392,0.029522614086494103
3,Oklahoma,Adair,2013,3.6555554999999997,0.018594,0.007061750000000002,22233,577.06,98,64,12,37,15,49,440.7862186839383,287.8603877119597,53.973822695992446,166.4192866459767,67.46727836999055,220.39310934196916,38.52805600804077,3.370986991996009,0.7771436818467475,0.0335293549112987
4,Ohio,Hamilton,2013,11.978906229813674,0.027466456521739156,2.4299081816770194,804172,412.81,7542,4638,735,2205,1698,2940,937.8590649761494,576.7422889630576,91.39835756529698,274.19507269589093,211.14885870186976,365.5934302611879,1948.043894285507,13.350233277387161,3.990180264985876,0.021985249422076608
5,Oregon,Multnomah,2013,9.730130672672683,0.01759111111111108,1.0765544954954958,765850,465.7,5650,3279,508,1457,1314,1965,737.7423777502122,428.1517268394594,66.33152706143501,190.246131749037,171.5740680289874,256.57765881047203,1644.5136353875887,9.997972308470976,1.0755523042825124,0.01911552447190436
6,Arizona,Maricopa,2013,18.130289346839557,0.02736705672609416,1.0081505794165315,4011219,9224.86,27138,16326,2480,7572,6274,10052,676.5524395451856,407.0084430693014,61.826591866462536,188.7705458116348,156.41130539120402,250.59713767809737,434.82708680673744,21.625483693958895,1.7137801302663138,0.02348615136624972
7,Indiana,Marion,2013,10.359545698035161,0.028500381592554323,2.1757260548086816,928521,403.11,7552,4688,828,2166,1694,2994,813.336478119504,504.8889578157091,89.17407360738206,233.274207045398,182.440677162929,322.44828065278006,2303.3936146461265,11.501466323050998,3.541678265852359,0.030280275665350492
8,North Dakota,Cass,2013,4.762328991999997,0.02930984399999998,0.2160618260000002,163246,1768.0,853,506,99,259,148,358,522.5242884971149,309.96165296546314,60.64467123237323,158.65626110287542,90.66072063021451,219.30093233524863,92.33371040723982,4.949412431122752,0.24878649984591134,0.025421565084406194
9,Kansas,Wyandotte,2013,11.859712665584398,0.02520611688311693,2.043392454545444,160744,155.7,1199,756,133,378,245,511,745.9065346140447,470.3130443438014,82.7402578012243,235.1565221719007,152.41626437067634,317.896779973125,1032.3956326268465,14.456432253943083,3.894113757271753,0.0235763736134719
10,Pennsylvania,Cambria,2013,7.889127805194805,0.023091155844155834,4.389187529220781,138837,693.48,1657,1054,174,555,325,729,1193.4858863271318,759.1636235297507,125.32682210073683,399.7493463557985,234.08745507321532,525.0761684565354,200.2033223741132,9.085029530001371,4.549429391459063,0.025270390280694055
11,Texas,Travis,2013,5.478937816816815,0.028418525525525488,0.4942541066066069,1120948,1022.19,4881,2712,437,1207,1068,1644,435.4350067978176,241.93807384463867,38.98485924413978,107.6767164935394,95.27649810695948,146.6615757376792,1096.6141324019995,8.313543343750005,0.48559348437500005,0.024042749999999995
12,Pennsylvania,Erie,2013,6.417042111600606,0.03069405726872255,1.406161402349483,280613,1558.49,2699,1749,303,859,587,1162,961.8228663675596,623.278322814695,107.9778912594926,306.1155399072744,209.18489164792797,414.0934311667671,180.05441164203813,8.274824356244633,6.220860230420568,0.03330397273301394
13,Pennsylvania,Allegheny,2013,10.806486540659362,0.025032091575091585,2.2330699868131902,1233631,744.73,13439,8791,1338,4396,3057,5734,1089.3857239320348,712.6117939643216,108.46030944423411,356.346427740548,247.80505677953943,464.80673718478215,1656.4808722624307,15.935989028967981,4.956492797925095,0.02563684070828211
14,New Mexico,Bernalillo,2013,11.770744002789387,0.03306059414225942,0.789340518828451,674460,1168.77,4967,2882,503,1306,1073,1809,736.4410046555763,427.3048068084097,74.57818106336921,193.63639059395663,159.09023515108385,268.21457165732585,577.0681999024615,13.574441382634074,0.5254853551325196,0.03234116043307475
15,Texas,Harris,2013,10.304728544268384,0.02238523951537746,0.3915050060577799,4346883,1777.89,24041,14370,1924,6924,5522,8848,553.0629648877139,330.58170647795214,44.26160078382602,159.28655084574396,127.03355484838217,203.54815162957,2444.9673489360985,12.520900545767798,3.26690712820099,0.021371940889739892
16,Massachusetts,Suffolk,2013,17.477490663366435,0.021589364922206523,1.071130428571429,759670,120.07,4583,2747,405,1175,1167,1580,603.28826990667,361.60438084957946,53.31262258612292,154.67242355233194,153.61933471112457,207.98504613845483,6326.8926459565255,18.545503033634244,2.557559257034573,0.020170768216701614
17,Illinois,Saint Clair,2013,11.306693982008998,0.023458910044977507,0.9923641236881539,266807,673.99,2342,1477,226,721,530,947,877.7880640313035,553.5836765901944,84.70542377074065,270.2327899942655,198.64546282518825,354.9382137650062,395.8619564088488,13.85622505296676,2.4291598908754017,0.02210787780838159
18,Pennsylvania,Bucks,2013,7.560930001763682,0.025667615520282204,2.120740520282185,625783,622.15,5678,3565,526,1629,1410,2155,907.343280338392,569.6862970071095,84.0546962765048,260.3138787726736,225.31772195793116,344.3685750491784,1005.8394277907256,11.304164838116797,3.1353279228266935,0.027990598178649274
19,Ohio,Cuyahoga,2013,12.929070279452066,0.021648536986301335,2.2648609089041134,1263334,1245.62,13629,8903,1212,4611,3080,5823,1078.81209561367,704.7225832598506,95.93662483555416,364.98661478278905,243.7993436415073,460.9232396183432,1014.22103049084,14.608540416883546,3.943282682080052,0.024054955021584598
20,New Jersey,Essex,2013,18.171736598314627,0.023013483146067392,0.815540731741572,789953,129.59,5722,3698,463,1966,1269,2429,724.3468915239262,468.12911654237655,58.61108192512719,248.8755660146869,160.64246860256242,307.48664793981413,6095.78671193765,23.074414240275768,3.007306004009496,0.01971269799255303
21,Missouri,St. Louis City,2013,12.03847475510205,0.024133250728862972,2.4882097842565614,317947,66.15,2734,1703,249,878,576,1127,859.8917429634499,535.6238618386083,78.31493928233321,276.14665337304643,181.16226918322863,354.46159265537966,4806.455026455026,14.290469911193663,3.544134635725214,0.029055405630157544
22,Iowa,Scott,2013,7.121686293777161,0.027183021707670115,0.6473652105644014,170551,468.2,1334,864,146,406,312,552,782.1707289901555,506.5933357177618,85.6048923782329,238.05196099700385,182.93648234252512,323.6568533752367,364.2695429303717,7.126015633655392,0.6240047588051506,0.026573663899838746
23,California,Solano,2013,9.84290930410959,0.022300356164383563,0.5927553739726027,423972,906.85,2844,1896,303,774,819,1077,670.7990150292943,447.1993433528629,71.46698366873284,182.55922560923835,193.17313407489172,254.0262092779712,467.5216408446821,10.214477308783488,0.9525791052547502,0.02253716570194257
24,New York,Bronx,2013,18.275654332409964,0.023780930747922455,2.3997304806094193,1426550,57.42,9194,6329,889,3403,2037,4292,644.4919561179069,443.6577757526901,62.3181802250184,238.54754477585783,142.79205075181383,300.86572500087624,24844.13096482062,23.134910578710837,6.375173163025529,0.01963868930371835
25,Virginia,Henrico,2013,8.38450369166663,0.02426174999999994,0.5647524930555567,319402,243.22,2429,1546,243,721,582,964,760.4836538280912,484.0295301845324,76.07967389058302,225.7343410498369,182.21551524411245,301.8140149404199,1313.222596825919,9.020355013967135,0.9735711739294716,0.02656608142724382
26,Texas,McLennan,2013,2.51072676595745,0.028847297872340326,0.2985276762917933,241432,1060.27,1953,1231,182,621,428,803,808.923423572683,509.87441598462505,75.38354484906723,257.2152821498393,177.27558898571854,332.59882699890653,227.7080366321786,3.0562925696885688,0.16311712048537685,0.029183658129690055
27,Iowa,Polk,2013,6.150367276381861,0.030333967336683393,-0.031524103015075654,451461,591.94,3153,2059,353,886,820,1239,698.3991972728542,456.0748325990506,78.19058567628211,196.251724955201,181.63252196756756,274.4423106314831,762.6803392235698,7.765590821444703,0.16677112038120226,0.02821239071429722
28,Utah,Uintah,2013,2.609228849056606,0.04848043396226419,-0.13841556918238967,35737,4499.21,71,23,11,12,0,23,198.6736435626941,64.35906763298541,30.780423650558244,33.578643982427174,0.0,64.35906763298541,7.942949984552843,0.9069353649851639,-0.13275788278931777,0.044298142433234364
29,California,San Bernardino,2013,17.293137419378738,0.03437125073964506,0.8098884911242614,2087945,20106.39,12878,8463,1339,4211,2913,5550,616.7786986726184,405.32676866488345,64.1300417396052,201.68155770386676,139.5151692214115,265.81159944347195,103.8448473346036,19.204219931435038,0.8798218247890102,0.031162995013550965
30,Nevada,Washoe,2013,16.23553077101446,0.02811684637681161,0.4997287318840572,432897,6551.48,3491,2297,392,1145,760,1537,806.4273949692421,530.6112077468774,90.5527180830544,264.4970974619829,175.56139220184016,355.0498155450373,66.07621484000562,17.718464819279564,0.4356798922057332,0.025562653830542865
31,Illinois,Cook,2013,10.208989467625907,0.024629525179856136,0.6064261618705036,5240283,1634.89,39382,25971,3372,12876,9723,16248,751.5242974472943,495.60300464688646,64.34766977279662,245.71192052032305,185.5434143537668,310.05959029311964,3205.281700909541,17.7432574790544,3.035767952638379,0.023980518319521214
32,New Jersey,Camden,2013,12.374138860273957,0.02550762739726016,0.2735370547945202,511702,227.59,4655,2982,430,1466,1086,1896,909.7091666634096,582.7610601482894,84.03328499790894,286.4948739696151,212.2329011807654,370.52815896752406,2248.3501032558547,17.44170183681657,4.248927724115998,0.02506425573939754
33,Oklahoma,Tulsa,2013,7.862299980392181,0.02772060224089624,0.47942274089635806,623055,587.05,5586,3580,531,1821,1228,2352,896.550063798541,574.5881182239128,85.22522088740159,292.26954281724727,197.09335451926395,377.4947637046489,1061.3320841495615,9.773999620047773,0.8437756864040565,0.02592008720075875
34,Colorado,Adams,2013,17.083449820728266,0.026977927170868405,1.2815923151260502,470107,1197.83,2569,1508,312,628,568,940,546.4713352492092,320.77803563869503,66.36786944248863,133.5866090060348,120.8235571901716,199.95447844852345,392.4655418548542,18.833020371148105,1.424378368844448,0.02337556452890165
35,Colorado,Denver,2013,24.069725968749992,0.023392500000000024,1.8309069616477283,647433,154.88,4225,2478,449,1099,930,1548,652.5771778701425,382.7423069259676,69.35080541152522,169.74729431462407,143.64420719981837,239.0980997261493,4180.22339876033,30.728675649116745,2.844026125900666,0.017684554789942946
36,California,Orange,2013,12.06329433873585,0.028946632090761808,0.22222703403565616,3112576,947.91,18745,12889,1834,6441,4614,8275,602.2342908253486,414.09430645227616,58.92225603487272,206.9347061726364,148.23734424476706,265.8569622075091,3283.6197529301307,13.25297358668109,0.9124964523632654,0.028785952027998045
37,California,Los Angeles,2013,18.76484220733789,0.025031463310580242,0.42634437400454955,10015436,4752.32,59829,41535,5797,21525,14213,27322,597.3679029050758,414.709853869567,57.88065542029323,214.9182521859258,141.9109462633479,272.7989076062191,2107.483502794425,23.487220875171676,1.4662585245281146,0.02229876324703517
38,California,Alameda,2013,16.77293117307687,0.017471412087912124,0.5037992376373628,1581226,821.26,9489,6127,953,2876,2298,3829,600.1039699574886,387.4841420518004,60.269689468804586,181.884183538596,145.33026904439973,242.1538730074006,1925.365901176241,15.675794570087008,1.1732314958285008,0.01750839854590643
39,Georgia,DeKalb,2013,9.439669561959636,0.019709374639769506,0.3217426945244974,715014,270.94,4191,2432,319,1155,958,1474,586.1423692403226,340.1332001890872,44.614511044538986,161.53529860953773,133.9833905350105,206.14980965407668,2639.0123274525727,13.82170039311025,0.8270444844990174,0.02053363619751129
40,Florida,Orange,2013,4.5457268704225475,0.026027166197183094,-0.02581982253521128,1225366,1004.31,7053,4394,591,2068,1735,2659,575.583131896919,358.58674061464086,48.230487870562754,168.76590341171536,141.5903493323627,216.9963912822781,1220.10733737591,7.308653548618996,0.3127452266748508,0.027448130052555957
41,Arkansas,Pulaski,2013,9.791679257534282,0.025577408219178012,1.2992415363013696,391312,807.91,3428,2098,298,1062,738,1360,876.0273132436521,536.1450709408349,76.15406632048085,271.3946927260089,188.5963118943452,347.5487590464897,484.3509796883316,9.91253115391681,1.7692852892797946,0.026185449685173817
42,Pennsylvania,Philadelphia,2013,16.357404900284877,0.017873062678062723,1.194892253561255,1555868,142.68,13901,8805,1164,4406,3235,5570,893.4562572146223,565.9220448007158,74.81354459375731,283.18597721657625,207.92252299038225,357.99952181033353,10904.597701149423,20.271468531948113,3.346440715589222,0.018967591974275118
43,Utah,Salt Lake,2013,17.663850994082885,0.02800932840236698,0.46961941568047344,1080761,807.83,6139,3359,574,1638,1147,2212,568.0256782026738,310.7995199678745,53.11072475783267,151.55987308942497,106.12892212061686,204.6705978472576,1337.8569748585717,17.208392401696845,0.7609216513602801,0.028208130928983794
44,California,Fresno,2013,13.120059830555565,0.027967038888888865,0.5785904138888883,953762,6017.89,6425,4101,615,2125,1361,2740,673.648142828085,429.9814838502687,64.48149538354431,222.80191494314096,142.69807352358345,287.28341032668527,158.48777561570583,13.503044387859491,0.9746847610833717,0.031666845885399364
45,California,Riverside,2013,15.594644721792838,0.026393183925811452,0.16055891421947463,2291452,7303.81,14906,10103,1472,5171,3460,6643,650.504570900896,440.89948207512094,64.23874469113908,225.66477499855984,150.995962385422,289.9035196896989,313.7337909940154,18.669976133827046,1.5924494327283418,0.02812688121850392
46,Connecticut,Hartford,2013,6.411892142857153,0.030118777142857125,0.32709189428571406,897737,750.61,7610,4782,748,2330,1704,3078,847.6870174672538,532.6727092678591,83.32061617155135,259.5414915504207,189.81060154588704,342.86210772197205,1196.00991193829,7.5841961318683895,0.5200910778796275,0.028503480554875796
47,New York,Queens,2013,17.562674266666686,0.02547760555555547,1.2121940124999997,2297598,177.35,14092,10398,1277,5661,3460,6938,613.3361884890221,452.559586141701,55.57978375677555,246.38774929295724,150.5920530919682,301.9675330497328,12955.16210882436,22.5854771637131,4.499629453735475,0.02048733442366342
48,Texas,Dallas,2013,11.573374493723861,0.027554071129707206,0.17687030404463047,2479810,908.87,15110,9194,1314,4562,3318,5876,609.3208753896467,370.75421100810144,52.98793052693553,183.9657070501369,133.800573431029,236.9536375770724,2728.454014325481,14.507652111075,0.6273065467439688,0.02472342916158502
49,Virginia,Alexandria City,2013,10.372248063414645,0.027752687804878023,0.39554480243902457,149819,15.38,567,374,49,207,118,256,378.45667104973336,249.6345590345684,32.70613206602634,138.16672117688677,78.76170579165526,170.87285324291312,9741.15734720416,14.089122448189503,1.4427225026964956,0.03039126611774815
50,Arizona,Pima,2013,10.998651073972626,0.028996375342465776,0.223133316438356,996634,9189.44,8537,5382,837,2576,1969,3413,856.5832592506376,540.0176995767754,83.98268572013397,258.47001005384124,197.56500380280025,342.4526957739752,108.45426924818052,13.953905561511565,0.6888909894116548,0.027396072649198817
51,California,Santa Barbara,2013,1.9819095146788883,0.033307442201834826,0.8848569376146815,435800,3789.56,2827,1977,297,963,717,1260,648.6920605782468,453.6484625975218,68.15052776502982,220.97292335933912,164.52501147315283,289.12345112436896,115.00015832972691,3.5954545683237127,0.5479813348212355,0.033556992321476624
52,California,Humboldt,2013,1.896940733236158,0.02224513556851314,0.08505914067055381,134555,4052.52,1153,716,109,370,237,479,856.8986659730223,532.1244100925272,81.00776634090148,274.9804912489316,176.13615250269407,355.98825758983315,33.20279727182099,3.1652733343480404,0.33979045309023853,0.02176173952139356
53,California,San Diego,2013,12.088949255813949,0.026862177325581438,0.1274259680232552,3218419,4525.92,20517,13439,1781,6511,5147,8292,637.4869151592754,417.56527040139895,55.337729487677024,202.30429909840825,159.92324181531367,257.64202858608525,711.1082387669247,17.797110832269258,2.3628281335604533,0.0266769583021652
54,California,Sacramento,2013,8.234148091240888,0.025837638686131422,0.580104000000001,1460023,995.65,10530,6842,1072,3305,2465,4377,721.2215150035308,468.6227545730444,73.42350086265765,226.36629696929432,168.83295674109243,299.789797831952,1466.4018480389695,11.104957775105154,0.5211456586565587,0.025159704445343416
55,Rhode Island,Providence,2013,7.559365497175131,0.0298939237288137,0.6920374844632766,629731,435.85,5485,3403,437,1653,1313,2090,871.0068267244268,540.389467883906,69.39470980466263,262.493032739376,208.5017253398673,331.88774254403864,1444.8342319605367,5.835886853036235,0.4065040148550073,0.031101366927592904
56,Delaware,New Castle,2013,10.792126883720922,0.028940674418604637,0.8980670348837209,549521,493.53,4203,2679,378,1255,1046,1633,764.8479311982618,487.5154907637742,68.78718010776659,228.38071702446317,190.34759363154456,297.1678971322297,1113.4500435637144,11.769705441858672,1.1131612668074746,0.0257395436507937
57,Maine,Cumberland,2013,9.442512606177615,0.02924284555984556,1.898741598455598,286124,1217.01,2465,1519,273,628,618,901,861.5145880806923,530.8887055961751,95.41317750346003,219.4852581398275,215.9902699528876,314.89843564328754,235.1040665236933,9.940151096743842,1.7705456546043692,0.02246582575136139
58,California,Santa Clara,2013,12.242864053645157,0.020740484181568077,0.34044811898211774,1866961,1304.53,9398,6141,806,2917,2418,3723,503.3849127003724,328.93027760087114,43.1717641664716,156.24322093498472,129.51529249941484,199.41498510145632,1431.136884548458,12.46465724070869,0.4967173694075153,0.02023806043125136
59,Pennsylvania,Berks,2013,7.798981235087724,0.02471095789473679,1.249301978947369,413687,865.68,3740,2468,387,1241,840,1628,904.0651507057268,596.5863080058111,93.5489875195498,299.98525455235483,203.05206593390656,393.5342420719046,477.8751963774144,11.521116229349904,4.088757746081477,0.026635464318520513
60,North Carolina,Mecklenburg,2013,8.482232184659129,0.02543567329545449,0.2538279133522726,991322,549.74,5353,3187,450,1485,1252,1935,539.985998494939,321.48988925898954,45.39392851162387,149.7999640883588,126.29599665900685,195.19389259998263,1803.2560846945828,11.350324774877624,1.6363426567075916,0.029411853703864715
61,Pennsylvania,Washington,2013,7.664222816839005,0.025380480059084085,3.2965311314623333,208264,861.0,2417,1460,242,681,537,923,1160.5462297852723,701.0333038835324,116.1986709176814,326.98882187992166,257.8458110859294,443.1874927976031,241.8861788617886,10.042664528160575,5.696469980292847,0.026212021732921996
62,Wyoming,Laramie,2013,4.13689399860531,0.039276906555090633,0.20484122524407194,95929,2687.82,562,388,85,191,112,276,585.8499515266499,404.4658028333455,88.60719907431537,199.1055885081675,116.75301525086262,287.71278758248286,35.69026199671109,3.699667860351466,0.20709536938092762,0.040543973969753205
63,South Dakota,Minnehaha,2013,5.2601113096961,0.034136560057887094,0.548938143994211,179415,813.74,1096,697,117,315,265,432,610.8742301368336,388.4847978151213,65.21193880110359,175.57060446450964,147.70225454950813,240.78254326561324,220.48197212868976,6.212585380233586,0.45528707202938645,0.031010640865969816
64,Connecticut,New Haven,2013,13.62177558082194,0.026284271232876702,0.8273066986301373,862712,862.06,7500,4705,709,2246,1750,2955,869.3515333042776,545.3731952262168,82.18269828169771,260.3418058401877,202.84869110433144,342.5245041218854,1000.75632786581,15.146693320760779,2.3134290767828753,0.023444131926505667
65,California,Imperial,2013,12.788434213564189,0.029895023088023172,0.673908623376626,177194,4482.08,839,560,79,334,147,413,473.4923304400826,316.03778908992405,44.58390238947143,188.49396706434757,82.95991963610506,233.077869453819,39.533877128476064,14.007235842008317,0.48211143654199595,0.025637808076325423
66,Maryland,Prince George's,2013,8.297709860465126,0.025166089922480647,0.5233905751937993,891302,499.42,5477,3472,345,1795,1332,2140,614.4943015947457,389.54248952655774,38.70741903417697,201.39077439521063,149.4442960971702,240.0981934293876,1784.6742220976332,9.587112633280626,1.6289323640058448,0.02448228177655327
67,Oklahoma,Oklahoma,2013,5.661837820936645,0.03264412947658391,0.21924611019283757,755639,718.38,6959,4296,704,2131,1461,2835,920.9424076840924,568.5254466749334,93.16618120557568,282.012971802673,193.34629366668477,375.1791530082487,1051.865308054233,5.8927159819916195,0.43152430968778627,0.03682109065401488
68,Virginia,Hampton City,2013,2.982939704999999,0.03212825000000005,0.8183498475000001,137321,128.56,1001,626,110,284,232,394,728.9489590084546,455.8661821571355,80.1042812097203,206.8146896687324,168.94721127868277,286.9189708784527,1068.1471686372122,4.146639849618507,1.1478285102502137,0.03669907425224495
69,Louisiana,East Baton Rouge,2013,9.64470509444445,0.023653811111111058,0.635253729166667,444527,470.59,3499,2039,272,999,768,1271,787.1287908271039,458.6897983699528,61.188634211195264,224.73325579773555,172.76790836102194,285.92189000893086,944.6163326887524,13.926067491237617,2.516250361117883,0.023215346020493983
70,Pennsylvania,York,2013,10.380255111486463,0.026238881756756698,0.7202387888513515,439117,910.34,3701,2344,338,1137,869,1475,842.8277657207533,533.7985092811255,76.97265193558893,258.9287137596586,197.89714358587804,335.90136569524753,482.365929213261,12.41686084090748,3.263988632078994,0.02966082397695203
71,Maine,Aroostook,2013,1.9413976625344336,0.026369369146005454,0.4600470358126706,70048,6829.18,677,480,97,232,151,329,966.4801279122888,685.2444038373686,138.4764732754683,331.20146185472817,215.56646870717225,469.6779351301964,10.257161181869565,2.353172605656755,0.5547770207518062,0.026358338926131066
72,Hawaii,Honolulu,2013,3.116694443798449,0.028222939922480508,1.279402979651163,984730,2126.98,7272,4671,760,2312,1599,3072,738.476536715648,474.3432209844323,77.17851593837905,234.7851695388584,162.37953550719484,311.96368547723745,462.97097292875344,2.8901108083724507,0.8905662530454499,0.0256653181918233
73,Maryland,Baltimore,2013,11.030177779005536,0.0257020027624308,1.342921950276244,823295,682.08,6994,4507,626,2314,1567,2940,849.5132364462313,547.4343947187824,76.03592879830437,281.0657176346267,190.33274828585132,357.1016464329311,1207.0358315740089,12.687611592142316,2.7774328984562007,0.026729578748681034
0,Oklahoma,Oklahoma,2014,5.004924176308556,0.03207114600550978,0.07977749173553712,766389,718.38,6991,4285,744,2107,1434,2851,912.1999402392256,559.1155405414222,97.07863761092604,274.9256578578241,187.111245072672,372.00429546875023,1066.829533116178,5.815756594973294,0.36076490985613674,0.035428770261537894
1,Ohio,Hamilton,2014,11.390831058988779,0.026909876404494482,1.9552077008426993,806480,412.81,7903,4834,760,2340,1734,3100,979.9375061997818,599.3949012994742,94.236682868763,290.1497867275072,215.00843170320405,384.3864695962702,1953.6348441171483,12.893124261529332,3.470089570549591,0.023812318455297455
2,Virginia,Roanoke,2014,4.63128518617021,0.029859462765957374,0.24374117287234023,93720,250.84,868,522,70,286,166,356,926.1630388390952,556.9782330345711,74.69056764831413,305.1643192488263,177.12334613743064,379.8548868971404,373.62462127252434,4.828285553459116,0.305451113207547,0.028336641509434015
3,Oklahoma,Tulsa,2014,7.234115567213104,0.027313550819672128,0.2757882901639348,629978,587.05,5568,3600,584,1845,1171,2429,883.8403880770439,571.4485267739509,92.70164989888536,292.8673699716498,185.8795069034157,385.5690198705352,1073.1249467677371,9.535037165090824,0.7982315682155943,0.026145151580775936
4,Ohio,Cuyahoga,2014,12.322386467997218,0.02213512112869913,2.4135029704060633,1260226,1245.62,13204,8634,1176,4388,3070,5564,1047.7485784295834,685.1152094941701,93.3165955947584,348.191514855272,243.6070990441397,441.5081104500304,1011.7258875098346,14.04871703773972,3.3838087576880724,0.02325281567649018
5,Maryland,Prince George's,2014,6.97522529065744,0.02518945328719728,0.4386484913494816,900647,499.42,5560,3574,333,1808,1433,2141,617.3339832364956,396.8258374257617,36.973420219020326,200.74457584381005,159.1078413629313,237.7179960628304,1803.3859276761043,9.26476194007675,1.3525469168028335,0.024653233813035115
6,Wyoming,Laramie,2014,3.584490527204507,0.04101471669793624,0.10718207035647301,96264,2687.82,589,357,79,217,61,296,611.8590542674311,370.85514834205935,82.06598520734647,225.42175683536945,63.36740629934348,307.48774204271587,35.814898319083866,3.8454099064360805,0.20634398800197573,0.04012161816486568
7,Pennsylvania,Philadelphia,2014,18.68788304927536,0.0234557623188406,2.4014657449275307,1560609,142.68,13953,8830,1094,4448,3288,5542,894.0740441712178,565.8047595522004,70.10083883919675,285.0169389001345,210.6869818128692,355.11777773933125,10937.82590412111,19.507005974720506,2.960339973719738,0.01917364458354481
8,Massachusetts,Suffolk,2014,15.571230801242251,0.021383965838509277,1.0277057298136623,768537,120.07,4482,2610,405,1144,1061,1549,583.1859754312414,339.6062909137751,52.69752790041338,148.85425164956274,138.054511363799,201.5517795499761,6400.741234280004,18.043621109011987,2.064269000302675,0.020408473202072952
9,Pennsylvania,Erie,2014,6.636191611005689,0.03229030740037948,1.0951227542694497,279251,1558.49,2708,1761,264,859,638,1123,969.7369033593434,630.6154678049496,94.53860505423437,307.6085672029823,228.46829554773305,402.1471722572167,179.18048880647294,8.068404106839742,5.685893693968225,0.03301398212587045
